"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"symbol";"entrez"
"ENSG00000163013";678.546340144322;1.41998649547805;0.367093763044539;3.86818474849915;0.000109648577799927;0.00520099120590329;"FBXO41";"150726"
"ENSG00000114993";1730.67157708377;-0.488201464929992;0.1285756189885;-3.79699875272353;0.000146458526014918;0.00647564361632033;"RTKN";"6242"
"ENSG00000186854";192.676711338128;1.99499025181238;0.475148951286315;4.19866285385157;2.68495724353798e-05;0.00190869077398418;"TRABD2A";"129293"
"ENSG00000246575";77.5150263534285;1.33064596108279;0.286508937222782;4.64434364240483;3.41159305309691e-06;0.000459960050592164;NA;NA
"ENSG00000153563";938.941590711868;1.68575969080863;0.434978346176707;3.87550255231281;0.000106404864431445;0.00511809267948018;"CD8A";"925"
"ENSG00000172116";205.006878168198;1.77387590679292;0.4281721176973;4.14290383113404;3.42935774947342e-05;0.0022616407769961;"CD8B";"926"
"ENSG00000233673";14.7319336149707;1.52315151286101;0.419891813160656;3.62748561682062;0.000286194712549002;0.0105422114236254;"ANAPC1P1";"100286979"
"ENSG00000273445";30.7688523781902;2.63853054560918;0.658156068015105;4.00897397112295;6.09831371998667e-05;0.00342017926644088;NA;NA
"ENSG00000231486";181.785730255008;3.36174685790084;1.04638200116425;3.21273383349523;0.0013147807296741;0.0312092227150482;NA;NA
"ENSG00000241351";2656.27174594594;3.44579506887387;1.13511042679849;3.03564744673566;0.0024001983463467;0.0477405730677056;NA;NA
"ENSG00000244437";1118.21111216371;3.26821618212753;1.04499156324895;3.1275048498635;0.00176296911211225;0.0383140784590823;NA;NA
"ENSG00000240382";379.262559372037;3.27317016647748;0.93788807582136;3.48993686012159;0.000483134681531424;0.0153042975680944;NA;NA
"ENSG00000239951";5134.89052637014;3.44128480893054;1.02259385280149;3.3652508271029;0.000764741047132302;0.0214229249938219;NA;NA
"ENSG00000239975";15.9962646728893;3.16600930099011;1.04302499878396;3.03541075686709;0.0024020829940627;0.0477433619931024;NA;NA
"ENSG00000224041";89.1870301871004;3.57895123567455;1.17407205167952;3.04832333803947;0.00230122174362274;0.0463785993381522;NA;NA
"ENSG00000240834";111.392958188112;3.9308186215108;1.30144191314342;3.02035656129787;0.00252477265135836;0.0493927824839364;NA;NA
"ENSG00000270999";8.24960901465157;3.5692752647288;1.08202965119089;3.29868526319998;0.00097138757303962;0.0256373254450544;NA;NA
"ENSG00000228325";10.9766413497813;3.71395635030815;1.13589407653155;3.26963264184695;0.00107687235994815;0.0274000227177268;NA;NA
"ENSG00000232931";1432.59036890278;0.728971805956236;0.217268083003384;3.35517207994551;0.000793156296247515;0.0220611423948982;NA;NA
"ENSG00000188886";8.42855430124377;2.69546465800576;0.667076813049312;4.04071106247027;5.32893808690708e-05;0.00308346102538181;"ASTL";"431705"
"ENSG00000158050";1077.53841293483;1.82421187970328;0.57192684531708;3.18958953341651;0.0014247499793194;0.0331299763670286;"DUSP2";"1844"
"ENSG00000230747";19.013488243168;1.50477773966979;0.490817188297606;3.06586194523687;0.0021704350431399;0.0447983685487902;NA;NA
"ENSG00000198885";76.6967874762465;1.03648004078594;0.331109511940965;3.13032396656347;0.00174613617079814;0.038124310273165;"ITPRIPL1";"150771"
"ENSG00000121152";55.6659658257729;1.26598414097569;0.369207647641262;3.42892177088861;0.000605984166296302;0.0181258804889219;"NCAPH";"23397"
"ENSG00000188383";7.3216180243046;2.07474831743669;0.540869085032581;3.83595286706341;0.000125078395778253;0.00571497598339735;NA;NA
