"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"symbol";"entrez"
"ENSG00000173262";45.5161415668925;3.75576293065173;0.765887672538153;4.90380386748507;9.39983483528529e-07;0.0407304243247747;"SLC2A14";"144195"
